Car,0,-100.000000,423.000000,B-1,3
Car,0,800.000000,495.000000,A-2,2
Car,0,-100.000000,242.000000,A-1,4
Car,0,-100.000000,314.000000,B-1,4
Car,1,-100.000000,290.000000,B-1,4
Car,1,800.000000,378.000000,A-2,2
Car,1,-100.000000,366.000000,B-1,3
Car,2,800.000000,526.000000,B-2,2
Car,2,-100.000000,523.000000,A-1,3
