Sheep,375.000000,420.000000,5,25,0,A
Sheep,375.000000,395.000000,5,25,0,A
Sheep,375.000000,370.000000,5,25,0,A
Sheep,375.000000,345.000000,5,25,0,A
Sheep,375.000000,320.000000,5,25,0,A
Sheep,375.000000,295.000000,5,25,0,A
Sheep,375.000000,270.000000,5,25,0,A
Sheep,375.000000,245.000000,5,25,0,A
Sheep,370.000000,245.000000,5,25,3,A
Sheep,365.000000,245.000000,5,25,3,A
Sheep,370.000000,245.000000,5,25,2,A
Sheep,370.000000,270.000000,5,25,1,A
Sheep,370.000000,295.000000,5,25,1,A
