65,580
65,470
65,25
65,27
65,25
65,26
65,25
65,26
65,27
65,55
65,27
65,27
65,27
65,25
65,26
65,25
65,26
65,27
65,38
65,47
65,4
65,49
65,4
65,43
65,3
68,129
68,484
68,4
68,41
68,5
68,40
68,4
68,40
68,42
68,3
68,38
68,3
68,39
68,46
68,4
68,44
68,7
68,43
68,5
68,45
68,3
68,41
