65,873
87,219
83,205
87,202
87,202
68,203
87,202
87,203
83,207
87,202
87,203
87,202
87,208
87,202
83,202
87,202
83,203
87,202
87,204
83,204
87,205
87,202
87,202
83,204
87,211
83,204
87,203
87,208
83,206
87,205
87,202
87,203
87,202
65,203
65,203
87,203
87,202
87,203
87,202
83,202
68,203
83,202
87,202
65,203
83,202
