Car,0,-250.000000,510.000000,31,3
Car,0,-246.985001,603.000000,31,4
Car,0,-250.000000,329.000000,31,5
Car,0,800.000000,605.000000,32,2
Car,0,800.000000,427.000000,32,1
Car,1,-250.000000,597.000000,31,4
Car,1,-250.000000,645.000000,31,3
Car,1,800.000000,690.000000,32,2
Car,1,-250.000000,212.000000,31,5
Car,2,-250.000000,513.000000,31,4
Car,2,-250.000000,505.000000,31,3
Car,1,800.000000,169.000000,32,1
Car,3,-250.000000,600.000000,31,4
Car,2,800.000000,485.000000,32,2
Car,3,-250.000000,606.000000,31,3
Car,2,-250.000000,369.000000,31,5
Car,4,-250.000000,732.000000,31,4
Car,4,-250.000000,596.000000,31,3
Car,5,-250.000000,414.000000,31,4
Car,3,800.000000,536.000000,32,2
Car,3,-250.000000,260.000000,31,5
Car,5,-250.000000,621.000000,31,3
Car,6,-250.000000,534.000000,31,4
