Car,0,800.000000,354.000000,32,2
Car,0,800.000000,305.000000,32,1
Car,0,-250.000000,283.000000,31,5
Car,0,-250.000000,452.000000,31,3
Car,0,-250.000000,692.000000,31,4
Car,1,-250.000000,395.000000,31,4
Car,1,-250.000000,806.000000,31,3
Car,2,-250.000000,387.000000,31,4
Car,1,-250.000000,403.000000,31,5
Car,2,-250.000000,1016.000000,31,3
Car,3,-250.000000,351.000000,31,4
Car,1,800.000000,437.000000,32,2
Car,1,800.000000,212.000000,32,1
Car,4,-250.000000,731.000000,31,4
Car,3,-250.000000,575.000000,31,3
Car,2,-250.000000,380.000000,31,5
Car,5,-250.000000,588.000000,31,4
Car,2,800.000000,450.000000,32,2
Car,4,-250.000000,712.000000,31,3
Car,6,-250.000000,344.000000,31,4
Car,7,-250.000000,560.000000,31,4
Car,3,-250.000000,438.000000,31,5
Car,5,-250.000000,745.000000,31,3
Car,8,-250.000000,658.000000,31,4
Car,3,800.000000,450.000000,32,2
Car,2,800.000000,242.000000,32,1
Car,6,-250.000000,732.000000,31,3
Car,9,-250.000000,485.000000,31,4
Car,4,-250.000000,411.000000,31,5
Car,10,-250.000000,343.000000,31,4
Car,7,-250.000000,672.000000,31,3
Car,4,796.695007,661.000000,32,2
Car,11,-250.000000,479.000000,31,4
Car,8,-250.000000,713.000000,31,3
Car,5,-250.000000,218.000000,31,5
Car,12,-250.000000,748.000000,31,4
Car,5,800.000000,525.000000,32,2
Car,13,-250.000000,441.000000,31,4
Car,9,-250.000000,748.000000,31,3
Car,3,800.000000,331.000000,32,1
Car,14,-250.000000,358.000000,31,4
Car,6,-250.000000,254.000000,31,5
Car,6,800.000000,733.000000,32,2
Car,10,-250.000000,547.000000,31,3
Car,15,-250.000000,746.000000,31,4
Car,7,800.000000,714.000000,32,2
Car,16,-250.000000,690.000000,31,4
Car,11,-250.000000,965.000000,31,3
Car,4,800.000000,410.000000,32,1
Car,7,-250.000000,260.000000,31,5
Car,17,-250.000000,749.000000,31,4
Car,8,800.000000,506.000000,32,2
Car,12,-250.000000,505.000000,31,3
Car,18,-250.000000,498.000000,31,4
Car,19,-250.000000,472.000000,31,4
Car,8,-250.000000,392.000000,31,5
Car,13,-250.000000,593.000000,31,3
Car,5,800.000000,171.000000,32,1
Car,9,800.000000,300.000000,32,2
Car,20,-250.000000,482.000000,31,4
Car,14,-250.000000,759.000000,31,3
Car,21,-250.000000,739.000000,31,4
Car,9,-250.000000,352.000000,31,5
Car,22,-250.000000,709.000000,31,4
Car,15,-250.000000,575.000000,31,3
Car,23,-250.000000,513.000000,31,4
