Car,0,-100.000000,959.000000,11,3
Car,0,-100.000000,352.000000,21,5
Car,0,-100.000000,426.000000,11,4
Car,0,800.000000,200.000000,22,1
Car,0,800.000000,302.000000,12,2
Car,1,-250.000000,835.000000,41,3
Car,1,-100.000000,438.000000,21,4
Car,1,-100.000000,201.000000,11,5
Car,2,-250.000000,963.000000,31,3
Car,1,800.000000,600.000000,12,2
Car,2,-97.955002,426.000000,21,4
Car,3,-250.000000,939.000000,41,3
Car,2,-100.000000,435.000000,21,5
Car,1,800.000000,369.000000,32,1
Car,3,-250.000000,347.000000,31,4
Car,2,800.000000,547.000000,22,2
Car,4,-100.000000,1033.000000,11,3
Car,3,-250.000000,367.000000,31,5
Car,5,-100.000000,1027.000000,11,3
Car,6,-250.000000,718.000000,31,3
Car,4,-100.000000,674.000000,21,4
Car,3,800.000000,603.000000,22,2
Car,4,-250.000000,157.000000,41,5
Car,7,-100.000000,627.000000,11,3
Car,5,-247.440002,512.000000,31,4
Car,8,-100.000000,1009.000000,21,3
Car,4,800.000000,374.000000,42,2
Car,9,-247.595001,481.000000,41,3
Car,6,-247.720001,512.000000,41,4
Car,5,-100.000000,308.000000,21,5
